"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"8854";"OKINAWA";"USD";"Pendiente";"Pendiente";"4775.37";"4775.37";"OK";""
"8855";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9652.43";"9652.43";"OK";""
"8856";"OKINAWA";"USD";"Retenido";"Pendiente";"3256.94";"3256.94";"OK";""
"8857";"OKINAWA";"USD";"Retenido";"Pendiente";"6051.49";"6051.49";"OK";""
"8858";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"5785.1";"5785.1";"OK";""
"8859";"OKINAWA";"USD";"Retenido";"Pendiente";"5740.06";"5740.06";"OK";""
"8860";"OKINAWA";"USD";"Pagado";"Pendiente";"4163.19";"4163.19";"OK";""
"8861";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6651.48";"6651.48";"OK";""
"8862";"LA QUINTA";"USD";"Pendiente";"Pendiente";"22187.35";"22187.35";"OK";""
"8863";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"15639.73";"15639.73";"OK";""
"8864";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9419.04";"9419.04";"OK";""
"8865";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7277.2";"7277.2";"OK";""
"8866";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8348.18";"8348.18";"OK";""
"8867";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7719";"7719";"OK";""
"8868";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7492.04";"7492.04";"OK";""
"8869";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13346.84";"13346.84";"OK";""
"8870";"OKINAWA";"USD";"Retenido";"Pendiente";"8458.26";"8458.26";"OK";""
"8871";"OKINAWA";"USD";"Retenido";"Pendiente";"5740.06";"5740.06";"OK";""
"8872";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10234.6";"10234.6";"OK";""
"8873";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8204.03";"8204.03";"OK";""
"8874";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8204.03";"8204.03";"OK";""
"8875";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8204.03";"8204.03";"OK";""
"8876";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13415.04";"13415.04";"OK";""
"8877";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8977.98";"8977.98";"OK";""
"8878";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8054.72";"8054.72";"OK";""
"8879";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11238.29";"11238.29";"OK";""
"8880";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8641.1";"8641.1";"OK";""
"8881";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"7615.88";"7615.88";"OK";""
"8882";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"12903.05";"12903.05";"OK";""
"8883";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"5995.46";"5995.46";"OK";""
"8884";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"7293.35";"7293.35";"OK";""
"8885";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8316";"8316";"OK";""
"8886";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"7252.2";"7252.2";"OK";""
"8887";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6781.55";"6781.55";"OK";""
"8888";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9887.62";"9887.62";"OK";""
"8889";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7442.74";"7442.74";"OK";""
"8890";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"17628.01";"17628.01";"OK";""
"8891";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11359.83";"11359.83";"OK";""
"8892";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6734.45";"6734.45";"OK";""
"8893";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6685.02";"6685.02";"OK";""
"8894";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8669.09";"8669.09";"OK";""
"8895";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7090.67";"7090.67";"OK";""
"8896";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"7908.8";"7908.8";"OK";""
"8897";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"8668.4";"8668.4";"OK";""
"8898";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11693.37";"11693.37";"OK";""
"8899";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11601.01";"11601.01";"OK";""
"8900";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"16605.69";"16605.69";"OK";""
"8901";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8635.3";"8635.3";"OK";""
"8902";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8199.56";"8199.56";"OK";""
"8903";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"7908.8";"7908.8";"OK";""
"8904";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10379.85";"10379.85";"OK";""
"8905";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8938.3";"8938.3";"OK";""
"8906";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"17307.5";"17307.5";"OK";""
"8907";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"5890.28";"5890.28";"OK";""
"8908";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9638.19";"9638.19";"OK";""
"8909";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9635.15";"9635.15";"OK";""
"8910";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8201.72";"8201.72";"OK";""
"8911";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8358.82";"8358.82";"OK";""
"8912";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9368.66";"9368.66";"OK";""
"8913";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11928.97";"11928.97";"OK";""
"8914";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8635.3";"8635.3";"OK";""
"8915";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13145.89";"13145.89";"OK";""
"8916";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10088.15";"10088.15";"OK";""
"8917";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"15393.75";"15393.75";"OK";""
"8918";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6909.4";"6909.4";"OK";""
"8919";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9638.19";"9638.19";"OK";""
"8920";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12756.48";"12756.48";"OK";""
"8921";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"20771.39";"20771.39";"OK";""
"8922";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"7615.88";"7615.88";"OK";""
"8923";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11260.29";"11260.29";"OK";""
"8924";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11047.04";"11047.04";"OK";""
"8925";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10502.83";"10502.83";"OK";""
"8926";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10061.11";"10061.11";"OK";""
"8927";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8387.56";"8387.56";"OK";""
"8928";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6807.51";"6807.51";"OK";""
"8929";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"16552.18";"16552.18";"OK";""
"8930";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8143.29";"8143.29";"OK";""
"8931";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8631.31";"8631.31";"OK";""
"8932";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12294.96";"12294.96";"OK";""
"8933";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"14597.09";"14597.09";"OK";""
"8934";"CIUDAD DE DIOS BISITO";"USD";"Fusionado";"Pendiente";"7520.45";"7520.45";"OK";""
"8935";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"9559.59";"9559.59";"OK";""
"8936";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"12938.66";"12938.66";"OK";""
"8937";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"7894.45";"7894.45";"OK";""
"8938";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"8049.24";"8049.24";"OK";""
"8939";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8204.03";"8204.03";"OK";""
"8940";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8049.24";"8049.24";"OK";""
"8941";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8667.77";"8667.77";"OK";""
"8942";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"12149.75";"12149.75";"OK";""
"8943";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8527.03";"8527.03";"OK";""
"8944";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11915.82";"11915.82";"OK";""
"8945";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8522.36";"8522.36";"OK";""
"8946";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"13370.3";"13370.3";"OK";""
"8947";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"0.12";"0.12";"OK";""
"8948";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6554.31";"6554.31";"OK";""
"8949";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"12411.01";"12411.01";"OK";""
"8950";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"15842.64";"15842.64";"OK";""
"8951";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"12361.72";"12361.72";"OK";""
"8952";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10583.36";"10583.36";"OK";""
"8953";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10583.36";"10583.36";"OK";""
"8954";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8049.24";"8049.24";"OK";""
"8955";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8049.24";"8049.24";"OK";""
"8956";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8049.24";"8049.24";"OK";""
"8957";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8049.24";"8049.24";"OK";""
"8958";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"23582.78";"23582.78";"OK";""
"8959";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"8262.4";"8262.4";"OK";""
"8960";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8568.13";"8568.13";"OK";""
"8961";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"14108.33";"14108.33";"OK";""
"8962";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13138.76";"13138.76";"OK";""
"8963";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11920.51";"11920.51";"OK";""
"8964";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7424.25";"7424.25";"OK";""
"8965";"CIUDAD DE DIOS BISITO";"USD";"Fusionado";"Pendiente";"7438";"7438";"OK";""
"8966";"CIUDAD DE DIOS BISITO";"USD";"Fusionado";"Pendiente";"7438";"7438";"OK";""
"8967";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11857.44";"11857.44";"OK";""
"8968";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8938.3";"8938.3";"OK";""
"8969";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13066.71";"13066.71";"OK";""
"8970";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11602.55";"11602.55";"OK";""
"8971";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8325.39";"8325.39";"OK";""
"8972";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"8585.56";"8585.56";"OK";""
"8973";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"13081.94";"13081.94";"OK";""
"8974";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8585.56";"8585.56";"OK";""
"8975";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"14747.11";"14747.11";"OK";""
"8976";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9688.15";"9688.15";"OK";""
"8977";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8204.03";"8204.03";"OK";""
"8978";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8204.03";"8204.03";"OK";""
"8979";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6722.4";"6722.4";"OK";""
"8980";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8047.46";"8047.46";"OK";""
"8981";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8204.03";"8204.03";"OK";""
"8982";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"12656.11";"12656.11";"OK";""
"8983";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11159.77";"11159.77";"OK";""
"8984";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9199.95";"9199.95";"OK";""
"8985";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"7894.45";"7894.45";"OK";""
"8986";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"7895.21";"7895.21";"OK";""
"8987";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11633.71";"11633.71";"OK";""
"8988";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"11633.71";"11633.71";"OK";""
"8989";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8214.71";"8214.71";"OK";""
"8990";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8483.8";"8483.8";"OK";""
"8991";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"10786.89";"10786.89";"OK";""
"8992";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8823.19";"8823.19";"OK";""
"8993";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9834.42";"9834.42";"OK";""
"8994";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9515.73";"9515.73";"OK";""
"8995";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11670.64";"11670.64";"OK";""
"8996";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13295.95";"13295.95";"OK";""
"8997";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"8783.8";"8783.8";"OK";""
"8998";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9461.31";"9461.31";"OK";""
"8999";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9000";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"9461.31";"9461.31";"OK";""
"9001";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9002";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9003";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"9378.44";"9378.44";"OK";""
"9004";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"10254.53";"10254.53";"OK";""
"9005";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9006";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9007";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9008";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9009";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9010";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9011";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9012";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9013";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9014";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9015";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9016";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9017";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9018";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9019";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9020";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9021";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9022";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9023";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9024";"LA QUINTA";"USD";"Pendiente";"Pendiente";"22411.78";"22411.78";"OK";""
"9025";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9026";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9027";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9028";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9029";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9030";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9031";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9032";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9033";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9034";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9035";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9036";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9037";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9038";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9039";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"9461.31";"9461.31";"OK";""
"9040";"OKINAWA";"USD";"Pendiente";"Pendiente";"3739.84";"3739.84";"OK";""
"9041";"OKINAWA";"USD";"Retenido";"Pendiente";"9136.13";"9136.13";"OK";""
"9042";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2426.74";"2426.74";"OK";""
"9043";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8687.56";"8687.56";"OK";""
"9044";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9045";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"15052.27";"15052.27";"OK";""
"9046";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8097.96";"8097.96";"OK";""
"9047";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8097.96";"8097.96";"OK";""
"9048";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11022.25";"11022.25";"OK";""
"9049";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"10454.66";"10454.66";"OK";""
"9050";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8465.54";"8465.54";"OK";""
"9051";"OKINAWA";"USD";"Pendiente";"Pendiente";"13763.77";"13763.77";"OK";""
"9052";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"13675.82";"13675.82";"OK";""
"9053";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"11804.54";"11804.54";"OK";""
"9054";"OKINAWA";"USD";"Retenido";"Pendiente";"3739.84";"3739.84";"OK";""
"9055";"OKINAWA";"USD";"Pendiente";"Pendiente";"9408.34";"9408.34";"OK";""
"9056";"OKINAWA";"USD";"Pendiente";"Pendiente";"6496";"6496";"OK";""
"9057";"OKINAWA";"USD";"Pendiente";"Pendiente";"6496";"6496";"OK";""
"9058";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8097.96";"8097.96";"OK";""
"9059";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8789.8";"8789.8";"OK";""
"9060";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8439.8";"8439.8";"OK";""
"9061";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8439.8";"8439.8";"OK";""
"9062";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"10173.63";"10173.63";"OK";""
"9063";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6216.84";"6216.84";"OK";""
"9064";"OKINAWA";"USD";"Retenido";"Pendiente";"4825.6";"4825.6";"OK";""
"9065";"OKINAWA";"USD";"Retenido";"Pendiente";"6160";"6160";"OK";""
"9066";"OKINAWA";"USD";"Retenido";"Pendiente";"3711.11";"3711.11";"OK";""
"9067";"OKINAWA";"USD";"Pendiente";"Pendiente";"5413.51";"5413.51";"OK";""
"9068";"OKINAWA";"USD";"Retenido";"Pendiente";"3558.47";"3558.47";"OK";""
"9069";"OKINAWA";"USD";"Pendiente";"Pendiente";"12747.39";"12747.39";"OK";""
"9070";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"8668.4";"8668.4";"OK";""
"9071";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8668.4";"8668.4";"OK";""
"9072";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8668.4";"8668.4";"OK";""
"9073";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8668.4";"8668.4";"OK";""
"9074";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8668.4";"8668.4";"OK";""
"9075";"CIUDAD DE DIOS BISITO";"USD";"Retenido";"Pendiente";"6773.89";"6773.89";"OK";""
"9076";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"11009.07";"11009.07";"OK";""
"9077";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6543.59";"6543.59";"OK";""
"9078";"OKINAWA";"USD";"Retenido";"Pendiente";"9409.38";"9409.38";"OK";""
"9079";"OKINAWA";"USD";"Retenido";"Pendiente";"8786.42";"8786.42";"OK";""
"9080";"OKINAWA";"USD";"Retenido";"Pendiente";"3675.36";"3675.36";"OK";""
"9081";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6426.74";"6426.74";"OK";""
"9082";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6426.72";"6426.72";"OK";""
"9083";"OKINAWA";"USD";"Pendiente";"Pendiente";"3610.88";"3610.88";"OK";""
"9084";"OKINAWA";"USD";"Retenido";"Pendiente";"3546.4";"3546.4";"OK";""
"9085";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6426.66";"6426.66";"OK";""
"9086";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6426.74";"6426.74";"OK";""
"9087";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8514";"8514";"OK";""
"9088";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6426.74";"6426.74";"OK";""
"9089";"CIUDAD DE DIOS LUJAN";"USD";"Cambiado";"Pendiente";"23166.63";"23166.63";"OK";""
"9090";"OKINAWA";"USD";"Pendiente";"Pendiente";"3675.36";"3675.36";"OK";""
"9091";"OKINAWA";"USD";"Pendiente";"Pendiente";"5945.32";"5945.32";"OK";""
"9092";"OKINAWA";"USD";"Retenido";"Pendiente";"6272.34";"6272.34";"OK";""
"9093";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"8668.58";"8668.58";"OK";""
"9094";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8823.19";"8823.19";"OK";""
"9095";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"8977.98";"8977.98";"OK";""
"9096";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"18544.66";"18544.66";"OK";""
"9097";"CIUDAD DE DIOS BISITO";"USD";"Pendiente";"Pendiente";"6216.92";"6216.92";"OK";""
