"58";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3352.12";"3352.12";""
"59";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2319.32";"2319.32";""
"60";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2264.55";"2264.55";""
"61";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4846.52";"4846.52";""
"62";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"63";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"64";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"65";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"66";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"67";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"68";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"69";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"70";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"71";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"72";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3667.7";"3667.7";""
"73";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2412.92";"2412.92";""
"74";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2160.38";"2160.38";""
"75";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";""
"76";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";""
"77";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2189.58";"2189.58";""
"78";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"79";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"80";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5086.6";"5086.6";""
"81";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"82";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"83";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"84";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"85";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"86";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"87";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2644.03";"2644.03";""
"88";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1097.16";"1097.16";""
"89";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"90";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"91";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3143.75";"3143.75";""
"92";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2586.54";"2586.54";""
"93";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"94";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"95";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"96";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"97";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"98";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"99";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"100";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"101";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2037.13";"2037.13";""
"102";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"103";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"104";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"105";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
"106";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";""
