"VENTA";"PROYECTO";"MONEDA";"ESTADO ACTUAL";"ESTADO CALCULADO";"SALDO COMERCIAL";"SALDO CONTABLE";"DIF. SALDOS"
"809";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1392.06";"1392.06";"";"OK"
"810";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1392.06";"1392.06";"";"OK"
"811";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"812";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"813";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"814";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2397.69";"2397.69";"";"OK"
"815";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2857.43";"2857.43";"";"OK"
"816";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"817";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2217.14";"2217.14";"";"OK"
"818";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2217.14";"2217.14";"";"OK"
"819";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"820";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2217.14";"2217.14";"";"OK"
"821";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2857.43";"2857.43";"";"OK"
"822";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"823";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1717.57";"1717.57";"";"OK"
"824";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1191.32";"1191.32";"";"OK"
"825";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2857.43";"2857.43";"";"OK"
"826";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"1490.88";"1490.88";"";"OK"
"827";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"828";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1503.13";"1503.13";"";"OK"
"829";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1843.87";"1843.87";"";"OK"
"830";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"831";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"832";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1280.26";"1280.26";"";"OK"
"833";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"834";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4389.17";"4389.17";"";"OK"
"835";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2051.49";"2051.49";"";"OK"
"836";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3344.69";"3344.69";"";"OK"
"837";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"838";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"839";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"346.03";"346.03";"";"OK"
"840";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"841";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"173.58";"173.58";"";"OK"
"842";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3917.34";"3917.34";"";"OK"
"843";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2519.63";"2519.63";"";"OK"
"844";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"818.33";"818.33";"";"OK"
"845";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1096.17";"1096.17";"";"OK"
"846";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"847";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"848";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"849";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"850";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"687.52";"687.52";"";"OK"
"851";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"852";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1831.9";"1831.9";"";"OK"
"853";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"854";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"855";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1276.39";"1276.39";"";"OK"
"856";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"857";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3925.82";"3925.82";"";"OK"
"858";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3216.08";"3216.08";"";"OK"
"859";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"919.93";"919.93";"";"OK"
"860";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3749.56";"3749.56";"";"OK"
"861";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3105.93";"3105.93";"";"OK"
"862";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3129.52";"3129.52";"";"OK"
"863";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3717.11";"3717.11";"";"OK"
"864";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3717.12";"3717.12";"";"OK"
"865";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3717.12";"3717.12";"";"OK"
"866";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3717.12";"3717.12";"";"OK"
"867";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2981.76";"2981.76";"";"OK"
"868";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"869";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"870";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4917.82";"4917.82";"";"OK"
"871";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2299.46";"2299.46";"";"OK"
"872";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2195.46";"2195.46";"";"OK"
"873";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1176.56";"1176.56";"";"OK"
"874";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3489.73";"3489.73";"";"OK"
"875";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3658.32";"3658.32";"";"OK"
"876";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3658.32";"3658.32";"";"OK"
"877";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4132.34";"4132.34";"";"OK"
"878";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"879";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3509.93";"3509.93";"";"OK"
"880";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3135.79";"3135.79";"";"OK"
"881";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2981.76";"2981.76";"";"OK"
"882";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4030.74";"4030.74";"";"OK"
"883";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4658.6";"4658.6";"";"OK"
"884";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2653.04";"2653.04";"";"OK"
"885";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4226.82";"4226.82";"";"OK"
"886";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"887";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"888";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"-0";"0";"";"OK"
"889";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4536.78";"4536.78";"";"OK"
"890";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"891";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"892";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4070";"4070";"";"OK"
"893";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3949.59";"3949.59";"";"OK"
"894";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3036.7";"3036.7";"";"OK"
"895";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.05";"2718.05";"";"OK"
"896";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4400.85";"4400.85";"";"OK"
"897";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3702.93";"3702.93";"";"OK"
"898";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3702.93";"3702.93";"";"OK"
"899";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"900";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2142.93";"2142.93";"";"OK"
"901";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4787.21";"4787.21";"";"OK"
"902";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"903";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"904";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2931.95";"2931.95";"";"OK"
"905";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4654.09";"4654.09";"";"OK"
"906";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2717.63";"2717.63";"";"OK"
"907";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"908";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3150.36";"3150.36";"";"OK"
"909";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2999.54";"2999.54";"";"OK"
"910";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2999.54";"2999.54";"";"OK"
"911";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2653.04";"2653.04";"";"OK"
"912";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2653.04";"2653.04";"";"OK"
"913";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4083.26";"4083.26";"";"OK"
"914";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"915";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2435.11";"2435.11";"";"OK"
"916";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2292.34";"2292.34";"";"OK"
"917";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2772.88";"2772.88";"";"OK"
"918";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3754.56";"3754.56";"";"OK"
"919";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4898.65";"4898.65";"";"OK"
"920";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"921";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5033.15";"5033.15";"";"OK"
"922";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"923";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"924";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"925";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4651.48";"4651.48";"";"OK"
"926";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"927";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4654.21";"4654.21";"";"OK"
"928";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"929";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4400.53";"4400.53";"";"OK"
"930";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4436.42";"4436.42";"";"OK"
"931";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2435.11";"2435.11";"";"OK"
"932";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3112.84";"3112.84";"";"OK"
"933";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3691.61";"3691.61";"";"OK"
"934";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2847.14";"2847.14";"";"OK"
"935";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"936";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2819.49";"2819.49";"";"OK"
"937";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4771.42";"4771.42";"";"OK"
"938";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3115.7";"3115.7";"";"OK"
"939";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2717.19";"2717.19";"";"OK"
"940";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4330.55";"4330.55";"";"OK"
"941";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.05";"2718.05";"";"OK"
"942";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2795.41";"2795.41";"";"OK"
"943";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"944";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3189.73";"3189.73";"";"OK"
"945";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"946";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3408.11";"3408.11";"";"OK"
"947";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4541.87";"4541.87";"";"OK"
"948";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"949";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3054.82";"3054.82";"";"OK"
"950";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3199.5";"3199.5";"";"OK"
"951";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3199.5";"3199.5";"";"OK"
"952";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2981.76";"2981.76";"";"OK"
"953";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3054.82";"3054.82";"";"OK"
"954";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5207.33";"5207.33";"";"OK"
"955";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4016.52";"4016.52";"";"OK"
"956";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3892.24";"3892.24";"";"OK"
"957";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3897.16";"3897.16";"";"OK"
"958";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2795.41";"2795.41";"";"OK"
"959";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2795.41";"2795.41";"";"OK"
"960";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3864.5";"3864.5";"";"OK"
"961";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3864.31";"3864.31";"";"OK"
"962";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"963";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1432.28";"1432.28";"";"OK"
"964";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4292.79";"4292.79";"";"OK"
"965";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"785.78";"785.78";"";"OK"
"966";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.05";"2718.05";"";"OK"
"967";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"7161.93";"7161.93";"";"OK"
"968";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4724.58";"4724.58";"";"OK"
"969";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2847.16";"2847.16";"";"OK"
"970";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2650.51";"2650.51";"";"OK"
"971";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"-0";"0";"";"OK"
"972";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4115.68";"4115.68";"";"OK"
"973";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3053.4";"3053.4";"";"OK"
"974";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3665.93";"3665.93";"";"OK"
"975";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3665.93";"3665.93";"";"OK"
"976";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"977";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2420.27";"2420.27";"";"OK"
"978";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"979";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4095.46";"4095.46";"";"OK"
"980";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4727.99";"4727.99";"";"OK"
"981";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.41";"2718.41";"";"OK"
"982";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.41";"2718.41";"";"OK"
"983";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2851.19";"2851.19";"";"OK"
"984";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2846.78";"2846.78";"";"OK"
"985";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"4651.48";"4651.48";"";"OK"
"986";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5679.27";"5679.27";"";"OK"
"987";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"-0";"0";"";"OK"
"988";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3271.13";"3271.13";"";"OK"
"989";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3342.27";"3342.27";"";"OK"
"990";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"991";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3665.93";"3665.93";"";"OK"
"992";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"993";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"2761.99";"2761.99";"";"OK"
"994";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"995";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4751.76";"4751.76";"";"OK"
"996";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"2931.62";"2931.62";"";"OK"
"997";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"998";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3436.64";"3436.64";"";"OK"
"999";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3436.64";"3436.64";"";"OK"
"1000";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3820.04";"3820.04";"";"OK"
"1001";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2973.81";"2973.81";"";"OK"
"1002";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1003";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"3925.21";"3925.21";"";"OK"
"1004";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3518.29";"3518.29";"";"OK"
"1005";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.05";"2718.05";"";"OK"
"1006";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3222.84";"3222.84";"";"OK"
"1007";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2718.05";"2718.05";"";"OK"
"1008";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3222.85";"3222.85";"";"OK"
"1009";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2943.7";"2943.7";"";"OK"
"1010";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2782.63";"2782.63";"";"OK"
"1011";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4009.99";"4009.99";"";"OK"
"1012";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3054.82";"3054.82";"";"OK"
"1013";"CIUDAD DE DIOS LUJAN";"USD";"Fusionado";"Pendiente";"3066.11";"3066.11";"";"OK"
"1014";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"1905.41";"1905.41";"";"OK"
"1015";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1016";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1017";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2967.83";"2967.83";"";"OK"
"1018";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1019";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4511.88";"4511.88";"";"OK"
"1020";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1021";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3753.04";"3753.04";"";"OK"
"1022";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4261.23";"4261.23";"";"OK"
"1023";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4261.23";"4261.23";"";"OK"
"1024";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3624.21";"3624.21";"";"OK"
"1025";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"5105.46";"5105.46";"";"OK"
"1026";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1027";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2918.96";"2918.96";"";"OK"
"1028";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3230.37";"3230.37";"";"OK"
"1029";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1030";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3505.63";"3505.63";"";"OK"
"1031";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4374.69";"4374.69";"";"OK"
"1032";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4008.62";"4008.62";"";"OK"
"1033";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3877.9";"3877.9";"";"OK"
"1034";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3269.14";"3269.14";"";"OK"
"1035";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"2943.96";"2943.96";"";"OK"
"1036";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3066.68";"3066.68";"";"OK"
"1037";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"4492.22";"4492.22";"";"OK"
"1038";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3127.41";"3127.41";"";"OK"
"1039";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2653.03";"2653.03";"";"OK"
"1040";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1041";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3127.4";"3127.4";"";"OK"
"1042";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4984.94";"4984.94";"";"OK"
"1043";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2863.91";"2863.91";"";"OK"
"1044";"CIUDAD DE DIOS LUJAN";"USD";"Pendiente";"Pendiente";"2781.78";"2781.78";"";"OK"
"1045";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2730.67";"2730.67";"";"OK"
"1046";"CIUDAD DE DIOS LUJAN";"USD";"Retenido";"Pendiente";"3898.94";"3898.94";"";"OK"
"1047";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"3116.72";"3116.72";"";"OK"
"1048";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pagado";"0";"0";"";"OK"
"1049";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2673.93";"2673.93";"";"OK"
"1050";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"4486.67";"4486.67";"";"OK"
"1051";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"2992.68";"2992.68";"";"OK"
"1052";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
"1053";"CIUDAD DE DIOS LUJAN";"USD";"Pagado";"Pendiente";"0";"0";"";"OK"
