VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
2291;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2315;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2377;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2378;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4523.68;4523.74;OK;
2379;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4340.54;4340.6;OK;
2380;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3221.58;3221.6;OK;
2381;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3597.76;3597.76;OK;
2382;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4840.19;4840.18;OK;
2383;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2384;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2422;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;1071.88;2505.97;ERROR;1
2560;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;2990.08;2990.05;OK;
2821;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;2836.93;2836.92;OK;
2822;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;2529.68;2529.67;OK;
2944;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4090.21;4090.24;OK;
2945;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4948.78;4851.17;ERROR;1
2946;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
2947;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4981.26;4981.25;OK;
2948;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
3003;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3863.14;3863.17;OK;
3004;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4004.48;4005.13;OK;
3109;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
3131;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4072.59;4072.57;OK;
3437;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
3479;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4326.61;4326.61;OK;
3480;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4326.77;4326.77;OK;
3642;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6148.12;6148.12;OK;
3916;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3110.74;3110.73;OK;
3917;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3100.15;3100.14;OK;
3918;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;7024.75;7024.75;OK;
3926;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5109.29;5145.94;ERROR;1
3937;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3664.24;3664.24;OK;
3938;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5745.31;5715.91;ERROR;1
3939;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3857.25;3857.22;OK;
3940;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4658.46;4704.95;ERROR;1
3941;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5080.19;5080.74;OK;
3975;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3930.92;3931.34;OK;
3976;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3973.37;3973.93;OK;
3977;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;2803.89;2914.49;ERROR;1
4013;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4129.18;4129.17;OK;
4014;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3763.02;3763.02;OK;
4015;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3762.17;3762.17;OK;
4016;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5975.93;5975.94;OK;
4022;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4115.16;4115.16;OK;
4031;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3790.08;3790.08;OK;
4045;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4048;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4438.4;4439.04;OK;
4062;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3250.58;3250.92;OK;
4070;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4199.82;4199.81;OK;
4085;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3363.97;3364.33;OK;
4086;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3363.97;3363.97;OK;
4087;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3798.88;3799.4;OK;
4097;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3820.21;3821.29;ERROR;1
4098;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3763.43;3812.42;ERROR;1
4099;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3962.66;3962.68;OK;
4100;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3891.36;3891.35;OK;
4101;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4008.8;4008.79;OK;
4102;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4117;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4043.49;4043.51;OK;
4118;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3797.82;3797.81;OK;
4125;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3526.84;3526.82;OK;
4126;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3519.16;3519.17;OK;
4128;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0.01;OK;
4129;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4008.89;4008.88;OK;
4142;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4143;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3922.58;3922.57;OK;
4144;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4161.98;4161.98;OK;
4145;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3280.67;3280.67;OK;
4146;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3680.04;3680.03;OK;
4147;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3680.04;3680.03;OK;
4148;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3680.04;3680.03;OK;
4149;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3680.04;3680.03;OK;
4150;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4747.13;4746.5;OK;
4151;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3880.43;3880.42;OK;
4152;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4273.18;4273.17;OK;
4153;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4386.18;4388.95;ERROR;1
4154;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5239.41;5242.23;ERROR;1
4155;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;7018.46;7022.89;ERROR;1
4156;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5258.03;5260.83;ERROR;1
4166;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4167;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4499.93;4499.93;OK;
4168;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4110.66;4110.65;OK;
4169;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5842.74;5842.76;OK;
4174;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4044.26;4044.24;OK;
4175;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4044.26;4044.24;OK;
4176;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4202.87;4202.88;OK;
4177;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4912.9;4912.91;OK;
4178;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4202.87;4202.88;OK;
4186;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3267.32;3267.31;OK;
4187;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4192;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3617.58;3617.59;OK;
4196;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3115.12;3115.1;OK;
4197;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4177.61;4177.6;OK;
4198;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3589.73;3589.73;OK;
4199;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;2728.55;2728.54;OK;
4210;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3844.25;3844.25;OK;
4211;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4649.7;4649.72;OK;
4212;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4271.88;4305.66;ERROR;1
4213;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4045.23;4045.66;OK;
4214;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4931.36;4931.84;OK;
4223;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3588.02;3588.02;OK;
4224;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3533.3;3684.45;ERROR;1
4225;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4841.93;4841.9;OK;
4226;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4782.14;4782.81;OK;
4240;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3871.1;3871.08;OK;
4241;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4059.55;4059.57;OK;
4242;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4705.01;4705.02;OK;
4243;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4248.8;4248.82;OK;
4244;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4079.14;4079.13;OK;
4249;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3739.25;3739.23;OK;
4254;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3661.4;3688.37;ERROR;1
4255;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4469.19;4469.19;OK;
4266;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4307.63;4307.63;OK;
4274;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3968.82;3968.81;OK;
4275;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4755.98;5091.91;ERROR;1
4288;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;6702.75;6702.75;OK;
4289;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4677.71;4677.71;OK;
4290;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4366.78;4366.77;OK;
4291;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4244.69;4244.71;OK;
4292;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3959.44;3959.44;OK;
4294;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3979.48;3979.87;OK;
4298;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3528.55;3528.55;OK;
4299;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;1733.49;1733.48;OK;
4303;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3258.98;3258.98;OK;
4304;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4310;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5822.52;5823.08;OK;
4311;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3582.68;3632.33;ERROR;1
4312;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3123.56;3123.17;OK;
4313;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3123.56;3123.57;OK;
4314;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3844.08;3844.1;OK;
4315;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4635.66;4636.13;OK;
4316;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3992.25;3992.34;OK;
4331;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3811.41;3811.43;OK;
4334;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;2510.22;2510.23;OK;
4335;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;0;0;OK;
4336;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4110.71;4110.71;OK;
4337;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4059.56;4059.98;OK;
4348;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3995.45;3995.47;OK;
4349;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3191.5;3191.95;OK;
4350;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3123.32;3123.32;OK;
4351;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3826.16;3826.69;OK;
4352;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5067.22;5067.22;OK;
4355;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3158.89;3158.43;OK;
4356;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5544.52;5544.51;OK;
4371;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5174.44;5174.44;OK;
4372;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3875.17;3875.57;OK;
4373;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3916.64;3916.64;OK;
4374;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4242.18;4335.12;ERROR;1
4376;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4425.68;4425.67;OK;
4377;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3474.05;3474.05;OK;
4378;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;-0.02;366.5;ERROR;1
4379;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4394.84;4394.83;OK;
4380;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4474.11;4474.11;OK;
4381;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3528.55;3528.55;OK;
4383;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3488.52;3488.52;OK;
4385;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3900.44;3900.85;OK;
4386;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4349.71;4349.7;OK;
4387;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4381.65;4381.64;OK;
4388;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4371.9;4371.89;OK;
4397;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5107.23;5107.26;OK;
4398;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3934.35;3934.35;OK;
4399;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4499.63;4499.62;OK;
4400;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5387.2;5387.2;OK;
4401;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3979.55;3979.55;OK;
4402;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3473.67;3473.99;OK;
4408;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;2724.16;2724.16;OK;
4409;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;6681.71;6681.71;OK;
4411;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4903.08;4903.07;OK;
4412;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4103.91;4103.91;OK;
4428;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3807.9;3807.9;OK;
4429;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4491.89;4460.16;ERROR;1
4443;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4444;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4455.45;4464.6;ERROR;1
4445;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4195.12;4195.67;OK;
4446;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4317.37;4317.37;OK;
4447;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4266.77;4266.77;OK;
4457;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4458;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4158.78;4159.33;OK;
4472;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5763.99;5763.96;OK;
4482;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5095.2;5130.35;ERROR;1
4483;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3430.01;3401.6;ERROR;1
4484;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3474.05;3474.05;OK;
4487;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3941.46;3941.47;OK;
4488;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5231.32;5135.22;ERROR;1
4489;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3907.51;3844.09;ERROR;1
4490;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5538.22;5538.2;OK;
4491;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4118;4117.99;OK;
4496;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4962.93;4959.75;ERROR;1
4500;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6270.93;6270.09;OK;
4501;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5966.51;5966.51;OK;
4502;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6005.23;6006.68;ERROR;1
4506;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4484.95;4484.94;OK;
4523;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4458.66;4458.66;OK;
4561;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4582.66;4582.03;OK;
4568;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;3890.18;3890.18;OK;
4575;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4172.04;4172.03;OK;
4603;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3741.11;3741.12;OK;
4604;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3741.11;3741.12;OK;
4605;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4246.72;4246.72;OK;
4611;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4448.67;4450.23;ERROR;1
4612;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5177.43;5210.44;ERROR;1
4614;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5001.67;5001.67;OK;
4615;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5001.67;5001.67;OK;
4628;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;8079.59;8079.58;OK;
4629;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4785.54;4785.55;OK;
4630;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4987.85;4987.86;OK;
4635;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;140.93;141.82;OK;
4640;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5917.97;5918.76;OK;
4641;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4384.64;4384.65;OK;
4642;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4334.08;4334.64;OK;
4643;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4246.72;4246.71;OK;
4644;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5846.59;5846.57;OK;
4659;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4650.22;4650.23;OK;
4660;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4269.46;4269.93;OK;
4673;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5177.43;5177.43;OK;
4675;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3561.49;3557.98;ERROR;1
4676;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6219.62;6219.65;OK;
4684;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;9016.65;9088.47;ERROR;1
4685;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4780.76;4745.58;ERROR;1
4686;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4581.33;4581.34;OK;
4687;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5291.22;5291.21;OK;
4693;CIUDAD DE DIOS BISITO;USD;Pagado;Pagado;0;0;OK;
4694;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3893.62;3893.63;OK;
4695;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3703.31;3703.32;OK;
4696;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4616.23;4616.21;OK;
4697;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4630.7;4630.7;OK;
4698;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4414.7;4414.7;OK;
4703;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4704;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4722;4722.01;OK;
4705;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4627.64;4627.65;OK;
4709;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4710;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4711;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;0;0;OK;
4712;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4474.84;4474.85;OK;
4716;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4775.9;4775.9;OK;
4717;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4463.98;4463.96;OK;
4718;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4044.98;4044.99;OK;
4719;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;3817.18;3817.18;OK;
4720;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3817.18;3817.19;OK;
4721;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5587.12;5586.46;OK;
4744;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4676.58;4676.58;OK;
4762;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5019.09;5019.07;OK;
4772;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4926.65;4926.65;OK;
4790;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5019.09;5019.07;OK;
4802;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5197.84;5197.86;OK;
4803;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;5239.69;5239.69;OK;
4804;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6085.08;6085.08;OK;
4805;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;8147.2;8113.56;ERROR;1
4806;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5014.9;5014.89;OK;
4821;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4563.35;4563.35;OK;
4822;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3850.12;3818.5;ERROR;1
4823;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3817.18;3817.19;OK;
4824;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6509.95;6509.93;OK;
4831;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5511.77;5511.78;OK;
4836;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4560.1;4560.11;OK;
4837;CIUDAD DE DIOS BISITO;USD;Pagado;Pendiente;4474.65;4474.65;OK;
4838;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5130.09;5098.34;ERROR;1
4843;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;7977.35;7978.04;OK;
4853;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4383.07;4383.06;OK;
4854;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4380.67;4380.66;OK;
4855;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5399.47;5400.29;OK;
4856;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;4514.08;4514.09;OK;
4857;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4848.76;4848.75;OK;
4867;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4420.86;4421.39;OK;
4868;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6345.85;6345.84;OK;
4869;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6840;6840;OK;
4871;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6377.53;6377.57;OK;
4872;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6718.46;6718.43;OK;
4882;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4816.13;4816.12;OK;
4883;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3329.78;3330.19;OK;
4884;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;3821.01;3821;OK;
4885;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4821.62;4821.61;OK;
4886;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5717.23;5717.21;OK;
4922;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;7067.07;7067.08;OK;
4923;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5246.17;5246.16;OK;
4931;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;7239.87;7126.01;ERROR;1
4942;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5004.05;5003.74;OK;
4943;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;4641.51;4706.91;ERROR;1
4951;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6494.98;6495.77;OK;
4952;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;6428.25;6428.26;OK;
4963;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5604.83;5604.84;OK;
4975;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5408.77;5408.75;OK;
4976;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5408.77;5408.75;OK;
4980;CIUDAD DE DIOS BISITO;USD;Retenido;Pagado;0;0;OK;
4981;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5507.63;5507.64;OK;
4982;CIUDAD DE DIOS BISITO;USD;Pendiente;Pendiente;5588.55;5588.56;OK;
4983;CIUDAD DE DIOS BISITO;USD;Retenido;Pendiente;5589.81;5589.82;OK;
